user_id,date,item,time_slot,quantity,order_timestamp,is_holiday,is_bridge_day,season,temperature_celsius,weather,is_exam_week,is_prebooking,prebooking_datetime,is_delivered,status,instructions
user28,01-01-2026,tea,13,0,1767273794,1,0,winter,19.1,sunny,0,0,,False
user143,01-01-2026,tea,14,0,1767276512,1,0,winter,19.1,sunny,0,0,,False
user113,01-01-2026,tea,15,0,1767281465,1,0,winter,19.1,sunny,0,0,,False
user31,01-01-2026,tea,16,0,1767286083,1,0,winter,19.1,sunny,0,0,,False
user59,01-01-2026,tea,17,0,1767290107,1,0,winter,19.1,sunny,0,0,,False
user82,01-01-2026,tea,18,0,1767290980,1,0,winter,19.1,sunny,0,0,,False
user254,01-01-2026,juice,8,0,1767255050,1,0,winter,19.1,sunny,0,0,,False
user196,01-01-2026,juice,9,0,1767260607,1,0,winter,19.1,sunny,0,0,,False
user175,01-01-2026,juice,10,0,1767263884,1,0,winter,19.1,sunny,0,0,,False
user42,01-01-2026,juice,11,0,1767266664,1,0,winter,19.1,sunny,0,0,,False
user23,01-01-2026,juice,12,0,1767271109,1,0,winter,19.1,sunny,0,0,,False
user109,01-01-2026,juice,13,0,1767274396,1,0,winter,19.1,sunny,0,0,,False
user86,01-01-2026,juice,14,0,1767278155,1,0,winter,19.1,sunny,0,0,,False
user65,01-01-2026,juice,15,0,1767279643,1,0,winter,19.1,sunny,0,0,,False
user89,01-01-2026,juice,16,0,1767285967,1,0,winter,19.1,sunny,0,0,,False
user54,01-01-2026,juice,17,0,1767289436,1,0,winter,19.1,sunny,0,0,,False
user118,01-01-2026,juice,18,0,1767292488,1,0,winter,19.1,sunny,0,0,,False
user105,01-01-2026,icecream,8,0,1767255469,1,0,winter,19.1,sunny,0,0,,False
user11,01-01-2026,icecream,9,0,1767260481,1,0,winter,19.1,sunny,0,0,,False
user63,01-01-2026,icecream,10,0,1767262038,1,0,winter,19.1,sunny,0,0,,False
user22,01-01-2026,icecream,11,0,1767266830,1,0,winter,19.1,sunny,0,0,,False
user182,01-01-2026,icecream,12,0,1767270540,1,0,winter,19.1,sunny,0,0,,False
user447,01-01-2026,icecream,13,0,1767275216,1,0,winter,19.1,sunny,0,0,,False
user117,01-01-2026,icecream,14,0,1767278776,1,0,winter,19.1,sunny,0,0,,False
user164,01-01-2026,icecream,15,0,1767281568,1,0,winter,19.1,sunny,0,0,,False
user58,01-01-2026,icecream,16,0,1767283892,1,0,winter,19.1,sunny,0,0,,False
user20,01-01-2026,icecream,17,0,1767290286,1,0,winter,19.1,sunny,0,0,,False
user144,01-01-2026,icecream,18,0,1767293740,1,0,winter,19.1,sunny,0,0,,False
user184,01-01-2026,samosa,8,0,1767255593,1,0,winter,19.1,sunny,0,0,,False
user93,01-01-2026,samosa,9,0,1767260432,1,0,winter,19.1,sunny,0,0,,False
user250,01-01-2026,samosa,10,0,1767263892,1,0,winter,19.1,sunny,0,0,,False
user290,01-01-2026,samosa,11,0,1767265763,1,0,winter,19.1,sunny,0,0,,False
user104,01-01-2026,samosa,12,0,1767271690,1,0,winter,19.1,sunny,0,0,,False
user394,01-01-2026,samosa,13,0,1767274489,1,0,winter,19.1,sunny,0,0,,False
user274,01-01-2026,samosa,14,0,1767279573,1,0,winter,19.1,sunny,0,0,,False
user13,01-01-2026,samosa,15,0,1767283080,1,0,winter,19.1,sunny,0,0,,False
user215,01-01-2026,samosa,16,0,1767285500,1,0,winter,19.1,sunny,0,0,,False
user73,01-01-2026,samosa,17,0,1767288661,1,0,winter,19.1,sunny,0,0,,False
user483,01-01-2026,samosa,18,0,1767290879,1,0,winter,19.1,sunny,0,0,,False
user398,01-01-2026,panipuri,8,0,1767255836,1,0,winter,19.1,sunny,0,0,,False
user178,01-01-2026,panipuri,9,0,1767261231,1,0,winter,19.1,sunny,0,0,,False
user88,01-01-2026,panipuri,10,0,1767262755,1,0,winter,19.1,sunny,0,0,,False
user195,01-01-2026,panipuri,11,0,1767265395,1,0,winter,19.1,sunny,0,0,,False
user154,01-01-2026,panipuri,12,0,1767272196,1,0,winter,19.1,sunny,0,0,,False
user236,01-01-2026,panipuri,13,0,1767272705,1,0,winter,19.1,sunny,0,0,,False
user405,01-01-2026,panipuri,14,0,1767278791,1,0,winter,19.1,sunny,0,0,,False
user52,01-01-2026,panipuri,15,0,1767282724,1,0,winter,19.1,sunny,0,0,,False
user139,01-01-2026,panipuri,16,0,1767286114,1,0,winter,19.1,sunny,0,0,,False
user8,01-01-2026,panipuri,17,0,1767289748,1,0,winter,19.1,sunny,0,0,,False
user57,01-01-2026,panipuri,18,0,1767290922,1,0,winter,19.1,sunny,0,0,,False
user110,02-01-2026,pizza,8,0,1767342635,0,1,winter,25.5,sunny,0,0,,False
user174,02-01-2026,pizza,9,0,1767345016,0,1,winter,25.5,sunny,0,0,,False
user406,02-01-2026,pizza,10,1,1767350035,0,1,winter,25.5,sunny,0,0,,False
user130,02-01-2026,pizza,11,3,1767353907,0,1,winter,25.5,sunny,0,0,,False
user64,02-01-2026,pizza,12,3,1767356039,0,1,winter,25.5,sunny,0,0,,False
user180,02-01-2026,pizza,13,5,1767360888,0,1,winter,25.5,sunny,0,0,,False
user193,02-01-2026,pizza,14,3,1767365204,0,1,winter,25.5,sunny,0,0,,False
user467,02-01-2026,pizza,15,4,1767366765,0,1,winter,25.5,sunny,0,0,,False
user293,02-01-2026,pizza,16,0,1767370765,0,1,winter,25.5,sunny,0,0,,False
user183,02-01-2026,pizza,17,0,1767375761,0,1,winter,25.5,sunny,0,0,,False
user44,02-01-2026,pizza,18,0,1767378208,0,1,winter,25.5,sunny,0,0,,False
user142,02-01-2026,burger,8,0,1767344253,0,1,winter,25.5,sunny,0,0,,False
user83,02-01-2026,burger,9,0,1767346087,0,1,winter,25.5,sunny,0,0,,False
user133,02-01-2026,burger,10,0,1767348914,0,1,winter,25.5,sunny,0,0,,False
user99,02-01-2026,burger,11,2,1767351861,0,1,winter,25.5,sunny,0,0,,False
user25,02-01-2026,burger,12,9,1767355297,0,1,winter,25.5,sunny,0,0,,False
user178,02-01-2026,burger,13,5,1767360914,0,1,winter,25.5,sunny,0,0,,False
user102,02-01-2026,burger,14,3,1767364634,0,1,winter,25.5,sunny,0,0,,False
user271,02-01-2026,burger,15,3,1767366004,0,1,winter,25.5,sunny,0,0,,False
user117,02-01-2026,burger,16,0,1767372340,0,1,winter,25.5,sunny,0,0,,False
user82,02-01-2026,burger,17,0,1767373394,0,1,winter,25.5,sunny,0,0,,False
user130,02-01-2026,burger,18,0,1767377097,0,1,winter,25.5,sunny,0,0,,False
user466,02-01-2026,sandwich,8,4,1767340975,0,1,winter,25.5,sunny,0,0,,False
user130,02-01-2026,sandwich,9,2,1767345664,0,1,winter,25.5,sunny,0,0,,False
user60,02-01-2026,sandwich,10,1,1767349935,0,1,winter,25.5,sunny,0,0,,False
user45,02-01-2026,sandwich,11,6,1767352662,0,1,winter,25.5,sunny,0,0,,False
user136,02-01-2026,sandwich,12,5,1767357073,0,1,winter,25.5,sunny,0,0,,False
user186,02-01-2026,sandwich,13,3,1767360848,0,1,winter,25.5,sunny,0,0,,False
user119,02-01-2026,sandwich,14,6,1767365219,0,1,winter,25.5,sunny,0,0,,False
user7,02-01-2026,sandwich,15,3,1767369396,0,1,winter,25.5,sunny,0,0,,False
user72,02-01-2026,sandwich,16,2,1767371790,0,1,winter,25.5,sunny,0,0,,False
user21,02-01-2026,sandwich,17,3,1767374150,0,1,winter,25.5,sunny,0,0,,False
user97,02-01-2026,sandwich,18,0,1767378651,0,1,winter,25.5,sunny,0,0,,False
user201,02-01-2026,idly,8,3,1767342372,0,1,winter,25.5,sunny,0,0,,False
user140,02-01-2026,idly,9,5,1767344766,0,1,winter,25.5,sunny,0,0,,False
user176,02-01-2026,idly,10,2,1767350547,0,1,winter,25.5,sunny,0,0,,False
user128,02-01-2026,idly,11,2,1767352947,0,1,winter,25.5,sunny,0,0,,False
user94,02-01-2026,idly,12,1,1767356789,0,1,winter,25.5,sunny,0,0,,False
user132,02-01-2026,idly,13,1,1767362146,0,1,winter,25.5,sunny,0,0,,False
user34,02-01-2026,idly,14,0,1767362623,0,1,winter,25.5,sunny,0,0,,False
user87,02-01-2026,idly,15,0,1767368501,0,1,winter,25.5,sunny,0,0,,False
user32,02-01-2026,idly,16,0,1767369963,0,1,winter,25.5,sunny,0,0,,False
user3,02-01-2026,idly,17,0,1767374746,0,1,winter,25.5,sunny,0,0,,False
user68,02-01-2026,idly,18,0,1767378111,0,1,winter,25.5,sunny,0,0,,False
user57,02-01-2026,dosa,8,5,1767344106,0,1,winter,25.5,sunny,0,0,,False
user114,02-01-2026,dosa,9,2,1767345312,0,1,winter,25.5,sunny,0,0,,False
user233,02-01-2026,dosa,10,2,1767348754,0,1,winter,25.5,sunny,0,0,,False
user131,02-01-2026,dosa,11,2,1767353288,0,1,winter,25.5,sunny,0,0,,False
user132,02-01-2026,dosa,12,1,1767356831,0,1,winter,25.5,sunny,0,0,,False
user30,02-01-2026,dosa,13,1,1767359849,0,1,winter,25.5,sunny,0,0,,False
user249,02-01-2026,dosa,14,1,1767363355,0,1,winter,25.5,sunny,0,0,,False
user486,02-01-2026,dosa,15,0,1767369544,0,1,winter,25.5,sunny,0,0,,False
user200,02-01-2026,dosa,16,0,1767371331,0,1,winter,25.5,sunny,0,0,,False
user82,02-01-2026,dosa,17,0,1767376554,0,1,winter,25.5,sunny,0,0,,False
user344,02-01-2026,dosa,18,0,1767378906,0,1,winter,25.5,sunny,0,0,,False
user181,02-01-2026,pulao,8,0,1767341021,0,1,winter,25.5,sunny,0,0,,False
user134,02-01-2026,pulao,9,0,1767346493,0,1,winter,25.5,sunny,0,0,,False
user24,02-01-2026,pulao,10,0,1767348005,0,1,winter,25.5,sunny,0,0,,False
user115,02-01-2026,pulao,11,6,1767355188,0,1,winter,25.5,sunny,0,0,,False
user292,02-01-2026,pulao,12,9,1767358455,0,1,winter,25.5,sunny,0,0,,False
user424,02-01-2026,pulao,13,5,1767359426,0,1,winter,25.5,sunny,0,0,,False
user156,02-01-2026,pulao,14,4,1767364290,0,1,winter,25.5,sunny,0,0,,False
user21,02-01-2026,pulao,15,3,1767366835,0,1,winter,25.5,sunny,0,0,,False
user8,02-01-2026,pulao,16,0,1767371157,0,1,winter,25.5,sunny,0,0,,False
user36,02-01-2026,pulao,17,0,1767373390,0,1,winter,25.5,sunny,0,0,,False
user324,02-01-2026,pulao,18,0,1767378240,0,1,winter,25.5,sunny,0,0,,False
user209,02-01-2026,coffee,8,3,1767342256,0,1,winter,25.5,sunny,0,0,,False
user40,02-01-2026,coffee,9,5,1767347990,0,1,winter,25.5,sunny,0,0,,False
user179,02-01-2026,coffee,10,1,1767351029,0,1,winter,25.5,sunny,0,0,,False
user129,02-01-2026,coffee,11,2,1767352707,0,1,winter,25.5,sunny,0,0,,False
user191,02-01-2026,coffee,12,2,1767357886,0,1,winter,25.5,sunny,0,0,,False
user268,02-01-2026,coffee,13,1,1767361835,0,1,winter,25.5,sunny,0,0,,False
user154,02-01-2026,coffee,14,1,1767364965,0,1,winter,25.5,sunny,0,0,,False
user168,02-01-2026,coffee,15,1,1767367869,0,1,winter,25.5,sunny,0,0,,False
user3,02-01-2026,coffee,16,3,1767370338,0,1,winter,25.5,sunny,0,0,,False
user108,02-01-2026,coffee,17,2,1767373983,0,1,winter,25.5,sunny,0,0,,False
user122,02-01-2026,coffee,18,0,1767379067,0,1,winter,25.5,sunny,0,0,,False
user9,02-01-2026,tea,8,4,1767342843,0,1,winter,25.5,sunny,0,0,,False
user160,02-01-2026,tea,9,3,1767347240,0,1,winter,25.5,sunny,0,0,,False
user195,02-01-2026,tea,10,2,1767348183,0,1,winter,25.5,sunny,0,0,,False
user4,02-01-2026,tea,11,7,1767353850,0,1,winter,25.5,sunny,0,0,,False
user6,02-01-2026,tea,12,3,1767357178,0,1,winter,25.5,sunny,0,0,,False
user73,02-01-2026,tea,13,2,1767362073,0,1,winter,25.5,sunny,0,0,,False
user26,02-01-2026,tea,14,2,1767363003,0,1,winter,25.5,sunny,0,0,,False
user130,02-01-2026,tea,15,2,1767367925,0,1,winter,25.5,sunny,0,0,,False
user194,02-01-2026,tea,16,8,1767372851,0,1,winter,25.5,sunny,0,0,,False
user114,02-01-2026,tea,17,2,1767373478,0,1,winter,25.5,sunny,0,0,,False
user285,02-01-2026,tea,18,1,1767377083,0,1,winter,25.5,sunny,0,0,,False
user86,02-01-2026,juice,8,0,1767344115,0,1,winter,25.5,sunny,0,0,,False
user131,02-01-2026,juice,9,0,1767345907,0,1,winter,25.5,sunny,0,0,,False
user35,02-01-2026,juice,10,1,1767351396,0,1,winter,25.5,sunny,0,0,,False
user114,02-01-2026,juice,11,2,1767352537,0,1,winter,25.5,sunny,0,0,,False
user59,02-01-2026,juice,12,1,1767357482,0,1,winter,25.5,sunny,0,0,,False
user38,02-01-2026,juice,13,1,1767361145,0,1,winter,25.5,sunny,0,0,,False
user233,02-01-2026,juice,14,2,1767364002,0,1,winter,25.5,sunny,0,0,,False
user121,02-01-2026,juice,15,1,1767368256,0,1,winter,25.5,sunny,0,0,,False
user403,02-01-2026,juice,16,1,1767371600,0,1,winter,25.5,sunny,0,0,,False
user100,02-01-2026,juice,17,1,1767376756,0,1,winter,25.5,sunny,0,0,,False
user142,02-01-2026,juice,18,0,1767377622,0,1,winter,25.5,sunny,0,0,,False
user194,02-01-2026,icecream,8,0,1767343520,0,1,winter,25.5,sunny,0,0,,False
user45,02-01-2026,icecream,9,0,1767345316,0,1,winter,25.5,sunny,0,0,,False
user48,02-01-2026,icecream,10,0,1767349508,0,1,winter,25.5,sunny,0,0,,False
user172,02-01-2026,icecream,11,0,1767354161,0,1,winter,25.5,sunny,0,0,,False
user118,02-01-2026,icecream,12,2,1767356369,0,1,winter,25.5,sunny,0,0,,False
user165,02-01-2026,icecream,13,2,1767360059,0,1,winter,25.5,sunny,0,0,,False
user29,02-01-2026,icecream,14,3,1767365339,0,1,winter,25.5,sunny,0,0,,False
user84,02-01-2026,icecream,15,1,1767366240,0,1,winter,25.5,sunny,0,0,,False
user162,02-01-2026,icecream,16,1,1767371379,0,1,winter,25.5,sunny,0,0,,False
user387,02-01-2026,icecream,17,1,1767375366,0,1,winter,25.5,sunny,0,0,,False
user313,02-01-2026,icecream,18,0,1767377074,0,1,winter,25.5,sunny,0,0,,False
user499,02-01-2026,samosa,8,0,1767341612,0,1,winter,25.5,sunny,0,0,,False
user161,02-01-2026,samosa,9,1,1767345368,0,1,winter,25.5,sunny,0,0,,False
user19,02-01-2026,samosa,10,3,1767351562,0,1,winter,25.5,sunny,0,0,,False
user464,02-01-2026,samosa,11,6,1767354964,0,1,winter,25.5,sunny,0,0,,False
user159,02-01-2026,samosa,12,1,1767358575,0,1,winter,25.5,sunny,0,0,,False
user211,02-01-2026,samosa,13,4,1767360198,0,1,winter,25.5,sunny,0,0,,False
user208,02-01-2026,samosa,14,6,1767363028,0,1,winter,25.5,sunny,0,0,,False
user353,02-01-2026,samosa,15,3,1767369214,0,1,winter,25.5,sunny,0,0,,False
user113,02-01-2026,samosa,16,6,1767372319,0,1,winter,25.5,sunny,0,0,,False
user148,02-01-2026,samosa,17,3,1767375591,0,1,winter,25.5,sunny,0,0,,False
user238,02-01-2026,samosa,18,1,1767379293,0,1,winter,25.5,sunny,0,0,,False
user135,02-01-2026,panipuri,8,0,1767340842,0,1,winter,25.5,sunny,0,0,,False
user117,02-01-2026,panipuri,9,0,1767347555,0,1,winter,25.5,sunny,0,0,,False
user167,02-01-2026,panipuri,10,1,1767349199,0,1,winter,25.5,sunny,0,0,,False
user435,02-01-2026,panipuri,11,2,1767354126,0,1,winter,25.5,sunny,0,0,,False
user74,02-01-2026,panipuri,12,1,1767358568,0,1,winter,25.5,sunny,0,0,,False
user72,02-01-2026,panipuri,13,2,1767359767,0,1,winter,25.5,sunny,0,0,,False
user106,02-01-2026,panipuri,14,4,1767365766,0,1,winter,25.5,sunny,0,0,,False
user118,02-01-2026,panipuri,15,2,1767368855,0,1,winter,25.5,sunny,0,0,,False
user476,02-01-2026,panipuri,16,1,1767370157,0,1,winter,25.5,sunny,0,0,,False
user11,02-01-2026,panipuri,17,4,1767374318,0,1,winter,25.5,sunny,0,0,,False
user144,02-01-2026,panipuri,18,1,1767377625,0,1,winter,25.5,sunny,0,0,,False
user242,03-01-2026,pizza,8,0,1767428473,0,0,winter,25.7,sunny,0,0,,False
user90,03-01-2026,pizza,9,0,1767433420,0,0,winter,25.7,sunny,0,0,,False
user52,03-01-2026,pizza,10,0,1767437656,0,0,winter,25.7,sunny,0,0,,False
user165,03-01-2026,pizza,11,0,1767439951,0,0,winter,25.7,sunny,0,0,,False
user52,03-01-2026,pizza,12,0,1767442617,0,0,winter,25.7,sunny,0,0,,False
user137,03-01-2026,pizza,13,0,1767448734,0,0,winter,25.7,sunny,0,0,,False
user395,03-01-2026,pizza,14,0,1767448985,0,0,winter,25.7,sunny,0,0,,False
user295,03-01-2026,pizza,15,0,1767454827,0,0,winter,25.7,sunny,0,0,,False
user458,03-01-2026,pizza,16,0,1767459197,0,0,winter,25.7,sunny,0,0,,False
user225,03-01-2026,pizza,17,0,1767459720,0,0,winter,25.7,sunny,0,0,,False
user76,03-01-2026,pizza,18,0,1767464509,0,0,winter,25.7,sunny,0,0,,False
user94,03-01-2026,burger,8,0,1767427720,0,0,winter,25.7,sunny,0,0,,False
user94,03-01-2026,burger,9,0,1767431770,0,0,winter,25.7,sunny,0,0,,False
user41,03-01-2026,burger,10,0,1767437248,0,0,winter,25.7,sunny,0,0,,False
user180,03-01-2026,burger,11,0,1767440145,0,0,winter,25.7,sunny,0,0,,False
user87,03-01-2026,burger,12,0,1767443255,0,0,winter,25.7,sunny,0,0,,False
user281,03-01-2026,burger,13,0,1767445207,0,0,winter,25.7,sunny,0,0,,False
user193,03-01-2026,burger,14,0,1767449096,0,0,winter,25.7,sunny,0,0,,False
user124,03-01-2026,burger,15,0,1767455097,0,0,winter,25.7,sunny,0,0,,False
user77,03-01-2026,burger,16,0,1767456574,0,0,winter,25.7,sunny,0,0,,False
user38,03-01-2026,burger,17,0,1767459773,0,0,winter,25.7,sunny,0,0,,False
user195,03-01-2026,burger,18,0,1767464617,0,0,winter,25.7,sunny,0,0,,False
user42,03-01-2026,sandwich,8,0,1767429309,0,0,winter,25.7,sunny,0,0,,False
user199,03-01-2026,sandwich,9,0,1767432428,0,0,winter,25.7,sunny,0,0,,False
user182,03-01-2026,sandwich,10,0,1767434539,0,0,winter,25.7,sunny,0,0,,False
user195,03-01-2026,sandwich,11,0,1767439437,0,0,winter,25.7,sunny,0,0,,False
user78,03-01-2026,sandwich,12,0,1767445190,0,0,winter,25.7,sunny,0,0,,False
user64,03-01-2026,sandwich,13,0,1767448502,0,0,winter,25.7,sunny,0,0,,False
user325,03-01-2026,sandwich,14,0,1767452242,0,0,winter,25.7,sunny,0,0,,False
user141,03-01-2026,sandwich,15,0,1767453223,0,0,winter,25.7,sunny,0,0,,False
user27,03-01-2026,sandwich,16,0,1767456942,0,0,winter,25.7,sunny,0,0,,False
user59,03-01-2026,sandwich,17,0,1767459982,0,0,winter,25.7,sunny,0,0,,False
user65,03-01-2026,sandwich,18,0,1767466175,0,0,winter,25.7,sunny,0,0,,False
user192,03-01-2026,idly,8,0,1767430615,0,0,winter,25.7,sunny,0,0,,False
user25,03-01-2026,idly,9,0,1767432399,0,0,winter,25.7,sunny,0,0,,False
user37,03-01-2026,idly,10,0,1767437229,0,0,winter,25.7,sunny,0,0,,False
user124,03-01-2026,idly,11,0,1767441599,0,0,winter,25.7,sunny,0,0,,False
user71,03-01-2026,idly,12,0,1767442555,0,0,winter,25.7,sunny,0,0,,False
user142,03-01-2026,idly,13,0,1767445851,0,0,winter,25.7,sunny,0,0,,False
user94,03-01-2026,idly,14,0,1767451871,0,0,winter,25.7,sunny,0,0,,False
user152,03-01-2026,idly,15,0,1767455786,0,0,winter,25.7,sunny,0,0,,False
user453,03-01-2026,idly,16,0,1767456071,0,0,winter,25.7,sunny,0,0,,False
user67,03-01-2026,idly,17,0,1767462479,0,0,winter,25.7,sunny,0,0,,False
user176,03-01-2026,idly,18,0,1767464510,0,0,winter,25.7,sunny,0,0,,False
